,start_time,end_time,proton_duration,proton_max_int
0,2011-03-21 03:40:00,2011-03-22 01:50:00,1330.0,0.19859382721681013
1,2011-06-06 11:50:00,2011-06-07 04:45:00,1015.0000000000001,0.08842530504609449
2,2011-06-07 05:50:00,2011-06-08 21:55:00,2405.0,3.6008999988400032
3,2011-08-04 04:30:00,2011-08-05 18:45:00,2295.0,1.5217827280805265
4,2011-08-09 08:10:00,2011-08-10 11:45:00,1655.0,2.2323528836943964
5,2011-09-06 23:30:00,2011-09-07 20:20:00,1250.0,0.3072684827110147
6,2011-09-22 17:05:00,2011-09-24 03:40:00,2075.0000000000005,0.1380510935671398
7,2011-11-04 00:20:00,2011-11-05 04:00:00,1660.0,0.14322374219481715
8,2012-01-23 04:25:00,2012-01-24 21:15:00,2450.0,1.9112279647056027
9,2012-01-27 18:35:00,2012-01-29 23:30:00,3175.0,8.681993203176022
10,2012-03-07 01:55:00,2012-03-11 15:55:00,6600.0,51.747944276736874
11,2012-03-13 17:40:00,2012-03-14 20:40:00,1620.0,2.7196229428596164
12,2012-05-17 01:50:00,2012-05-19 01:00:00,2830.0,12.461901081711865
13,2012-07-07 00:30:00,2012-07-07 21:00:00,1230.0,0.2806152533017096
14,2012-07-08 18:00:00,2012-07-09 21:55:00,1675.0,0.4293617838898467
15,2012-07-19 06:45:00,2012-07-20 02:35:00,1190.0,0.5732724740546935
16,2012-07-23 07:45:00,2012-07-26 04:35:00,4130.000000000001,0.6725636423257978
17,2013-04-11 08:15:00,2013-04-13 10:05:00,2990.0,1.7252139923510916
18,2013-05-22 13:50:00,2013-05-24 23:10:00,3440.0,3.4196057691905715
19,2013-10-28 19:35:00,2013-10-30 03:00:00,1885.0,0.1291179266457258
20,2013-11-02 08:00:00,2013-11-03 06:00:00,1320.0,0.22848080720479402
21,2014-01-06 08:05:00,2014-01-09 16:35:00,4830.0,3.556280169183445
22,2014-02-25 03:45:00,2014-02-28 18:35:00,5210.0,0.6667488500409819
23,2014-04-18 13:35:00,2014-04-19 06:20:00,1005.0000000000001,0.6926617119544198
24,2014-09-01 22:15:00,2014-09-07 17:55:00,8380.000000000002,0.5709892073269001
25,2014-09-10 20:25:00,2014-09-12 17:50:00,2725.0,0.6917026325464462
26,2015-10-29 03:10:00,2015-10-30 12:10:00,1980.0000000000002,1.5126934669449863
27,2017-07-14 07:30:00,2017-07-15 01:35:00,1085.0000000000002,0.09933571021941998
28,2017-07-18 08:05:00,2017-07-19 03:55:00,1190.0,0.08911283595765465
29,2017-09-06 12:05:00,2017-09-07 15:05:00,1620.0,0.3663031663537123
30,2017-09-10 12:35:00,2017-09-14 20:10:00,6215.0,59.913537109248665
